family,modality,metric,checkpoint_a,condition_a,checkpoint_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,overall,300,79.0,79.0,0.2633333333333333,0.2633333333333333,0.0,0,0,300,0.0,0.0,2000,20261248
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,shuffled_image,overall,300,79.0,46.0,0.2633333333333333,0.15333333333333332,0.11,39,6,255,0.07,0.15,2000,20261249
checkpoint_minus_baseline,generation,prediction_flip,shape-projector-step50,vision,step-001500,vision,overall,300,79.0,82.0,0.2633333333333333,0.2733333333333333,-0.01,79,82,139,-0.09666666666666666,0.07666666666666666,2000,20261250
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261251
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,blind,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261252
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261253
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,shuffled_image,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261254
checkpoint_minus_baseline,generation,generation_paired,shape-projector-step50,vision,step-001500,vision,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261255
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,color,50,8.5,8.5,0.17,0.17,0.0,0,0,50,0.0,0.0,2000,20261256
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,blind,color,50,8.5,0.0,0.17,0.0,0.17,17,0,33,0.1,0.24,2000,20261257
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,color,50,8.5,8.5,0.17,0.17,0.0,0,0,50,0.0,0.0,2000,20261258
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,shuffled_image,color,50,8.5,8.5,0.17,0.17,0.0,0,0,50,0.0,0.0,2000,20261259
checkpoint_minus_baseline,generation,generation_sample,shape-projector-step50,vision,step-001500,vision,color,50,8.5,11.0,0.17,0.22,-0.05,13,18,19,-0.16,0.05,2000,20261260
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261261
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,blind,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261262
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261263
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,shuffled_image,color,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261264
checkpoint_minus_baseline,generation,prediction_flip,shape-projector-step50,vision,step-001500,vision,color,50,0.0,20.0,0.0,0.4,-0.4,0,20,30,-0.54,-0.26,2000,20261265
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261266
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,blind,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261267
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261268
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,shuffled_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261269
checkpoint_minus_baseline,generation,generation_paired,shape-projector-step50,vision,step-001500,vision,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261270
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261271
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,blind,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261272
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261273
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,shuffled_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261274
checkpoint_minus_baseline,generation,generation_sample,shape-projector-step50,vision,step-001500,vision,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261275
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261276
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,blind,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261277
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261278
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,shuffled_image,coordinate,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261279
checkpoint_minus_baseline,generation,prediction_flip,shape-projector-step50,vision,step-001500,vision,coordinate,50,0.0,26.0,0.0,0.52,-0.52,0,26,24,-0.66,-0.38,2000,20261280
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261281
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,blind,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261282
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261283
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,shuffled_image,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261284
checkpoint_minus_baseline,generation,generation_paired,shape-projector-step50,vision,step-001500,vision,count,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261285
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,count,50,5.5,5.5,0.11,0.11,0.0,0,0,50,0.0,0.0,2000,20261286
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,blind,count,50,5.5,0.0,0.11,0.0,0.11,11,0,39,0.06,0.17,2000,20261287
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,count,50,5.5,5.5,0.11,0.11,0.0,0,0,50,0.0,0.0,2000,20261288
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,shuffled_image,count,50,5.5,2.5,0.11,0.05,0.06,6,0,44,0.02,0.11,2000,20261289
checkpoint_minus_baseline,generation,generation_sample,shape-projector-step50,vision,step-001500,vision,count,50,5.5,5.5,0.11,0.11,0.0,0,0,50,0.0,0.0,2000,20261290
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,count,50,8.0,12.0,0.16,0.24,-0.08,4,8,38,-0.22,0.06,2000,20261291
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,blind,count,50,8.0,0.0,0.16,0.0,0.16,8,0,42,0.06,0.26,2000,20261292
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,count,50,8.0,8.0,0.16,0.16,0.0,0,0,50,0.0,0.0,2000,20261293
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,shuffled_image,count,50,8.0,7.0,0.16,0.14,0.02,6,5,39,-0.1,0.14,2000,20261294
checkpoint_minus_baseline,generation,prediction_flip,shape-projector-step50,vision,step-001500,vision,count,50,8.0,0.0,0.16,0.0,0.16,8,0,42,0.06,0.26,2000,20261295
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261296
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,blind,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261297
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261298
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,shuffled_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261299
checkpoint_minus_baseline,generation,generation_paired,shape-projector-step50,vision,step-001500,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261300
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261301
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,blind,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261302
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261303
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,shuffled_image,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261304
checkpoint_minus_baseline,generation,generation_sample,shape-projector-step50,vision,step-001500,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261305
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,ocr,50,4.0,0.0,0.08,0.0,0.08,4,0,46,0.02,0.16,2000,20261306
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,blind,ocr,50,4.0,0.0,0.08,0.0,0.08,4,0,46,0.02,0.16,2000,20261307
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,ocr,50,4.0,4.0,0.08,0.08,0.0,0,0,50,0.0,0.0,2000,20261308
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,shuffled_image,ocr,50,4.0,1.0,0.08,0.02,0.06,4,1,45,-0.02,0.14,2000,20261309
checkpoint_minus_baseline,generation,prediction_flip,shape-projector-step50,vision,step-001500,vision,ocr,50,4.0,25.0,0.08,0.5,-0.42,4,25,21,-0.58,-0.24,2000,20261310
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,shape,50,50.0,45.0,1.0,0.9,0.1,5,0,45,0.02,0.18,2000,20261311
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,blind,shape,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261312
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,shape,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20261313
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,shuffled_image,shape,50,50.0,1.0,1.0,0.02,0.98,49,0,1,0.94,1.0,2000,20261314
checkpoint_minus_baseline,generation,generation_paired,shape-projector-step50,vision,step-001500,vision,shape,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261315
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,shape,50,50.0,47.5,1.0,0.95,0.05,5,0,45,0.01,0.1,2000,20261316
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,blind,shape,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261317
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,shape,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20261318
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,shuffled_image,shape,50,50.0,9.0,1.0,0.18,0.82,49,0,1,0.75,0.89,2000,20261319
checkpoint_minus_baseline,generation,generation_sample,shape-projector-step50,vision,step-001500,vision,shape,50,50.0,13.0,1.0,0.26,0.74,50,0,0,0.67,0.81,2000,20261320
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,shape,50,50.0,48.0,1.0,0.96,0.04,2,0,48,0.0,0.1,2000,20261321
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,blind,shape,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261322
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,shape,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20261323
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,shuffled_image,shape,50,50.0,38.0,1.0,0.76,0.24,12,0,38,0.12,0.36,2000,20261324
checkpoint_minus_baseline,generation,prediction_flip,shape-projector-step50,vision,step-001500,vision,shape,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261325
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261326
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,blind,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261327
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261328
vision_minus_condition,generation,generation_paired,shape-projector-step50,vision,shape-projector-step50,shuffled_image,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261329
checkpoint_minus_baseline,generation,generation_paired,shape-projector-step50,vision,step-001500,vision,spatial,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261330
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,spatial,50,16.5,16.5,0.33,0.33,0.0,0,0,50,0.0,0.0,2000,20261331
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,blind,spatial,50,16.5,0.0,0.33,0.0,0.33,33,0,17,0.26,0.39,2000,20261332
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,spatial,50,16.5,16.5,0.33,0.33,0.0,0,0,50,0.0,0.0,2000,20261333
vision_minus_condition,generation,generation_sample,shape-projector-step50,vision,shape-projector-step50,shuffled_image,spatial,50,16.5,16.5,0.33,0.33,0.0,0,0,50,0.0,0.0,2000,20261334
checkpoint_minus_baseline,generation,generation_sample,shape-projector-step50,vision,step-001500,vision,spatial,50,16.5,11.0,0.33,0.22,0.11,11,0,39,0.06,0.17,2000,20261335
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,background_matched_aux,spatial,50,17.0,0.0,0.34,0.0,0.34,17,0,33,0.22,0.48,2000,20261336
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,blind,spatial,50,17.0,0.0,0.34,0.0,0.34,17,0,33,0.22,0.48,2000,20261337
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,paired_counterfactual_image,spatial,50,17.0,17.0,0.34,0.34,0.0,0,0,50,0.0,0.0,2000,20261338
vision_minus_condition,generation,prediction_flip,shape-projector-step50,vision,shape-projector-step50,shuffled_image,spatial,50,17.0,0.0,0.34,0.0,0.34,17,0,33,0.22,0.46,2000,20261339
checkpoint_minus_baseline,generation,prediction_flip,shape-projector-step50,vision,step-001500,vision,spatial,50,17.0,11.0,0.34,0.22,0.12,17,11,22,-0.08,0.32,2000,20261340
